family,model,params,device,backend,precision,input_len,gpus,speed_tps,latency_ms,task,Q,chance,benchmark_class
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,6144,1,146.12,56063.50944429236,MATH,0.608,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,6144,1,108.52,75488.38923700701,MATH,0.6202000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,6144,1,51.41,159346.4306555145,MATH,0.6162,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,14336,1,168.48,97245.96391263058,MATH,0.32439999999999997,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,14336,1,352.59,46467.56856405457,MATH,0.435,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,14336,1,195.31,83887.15375556807,MATH,0.541,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,14336,1,183.29,89388.40089475695,MATH,0.608,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,14336,1,136.36,120152.53740099735,MATH,0.6202000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,14336,1,62.41,262522.031725685,MATH,0.6162,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,MATH,0.32439999999999997,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,MATH,0.435,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,MATH,0.541,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,MATH,0.608,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,MATH,0.6202000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,MATH,0.6162,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,1,1,81.73,25070.35360332803,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,6144,1,296.25,27652.320675105486,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,14336,1,789.25,20758.948368704467,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,14336,1,524.7,31225.462168858394,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,14336,1,317.56,51593.399672502834,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,14336,1,143.08,114509.36538999161,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,30720,1,3577.42,9159.67373134829,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,30720,1,2439.03,13434.84909984707,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,30720,1,1165.75,28108.942740724855,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,30720,1,832.67,39352.92492824289,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,30720,1,525.8,62320.27386839103,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,30720,1,240.75,136107.9958463136,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,63488,1,1423.98,46023.118302223345,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,63488,1,1112.78,58893.94130016715,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,63488,1,742.36,88280.61856781076,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,63488,1,342.96,191089.33986470726,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,129042,1,1371.04,95613.54883883767,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,129042,1,1173.32,111725.70142842532,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,129042,1,826.15,158675.78526901896,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,129042,2,711.4,184270.45262861962,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,1,1,58.57,34983.78009219737,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,1,1,59.83,34247.033260905904,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,1,1,45.94,44601.65433173705,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,1,1,45.32,45211.82700794351,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,1,1,40.66,50393.50713231678,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,1,1,26.24,78086.89024390244,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,6144,1,154.82,52913.060328122985,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,6144,1,238.53,34343.68842493607,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,6144,1,159.95,51216.00500156299,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,6144,1,146.12,56063.50944429236,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,6144,1,108.52,75488.38923700701,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,6144,1,51.41,159346.4306555145,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,14336,1,168.48,97245.96391263058,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,14336,1,352.59,46467.56856405457,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,14336,1,195.31,83887.15375556807,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,14336,1,183.29,89388.40089475695,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,14336,1,136.36,120152.53740099735,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,14336,1,62.41,262522.031725685,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,MBPP,0.366,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,MBPP,0.5539999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,MBPP,0.67,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,MBPP,0.698,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,MBPP,0.7340000000000001,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,MBPP,0.782,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,1,1,81.73,25070.35360332803,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,6144,1,296.25,27652.320675105486,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,14336,1,789.25,20758.948368704467,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,14336,1,524.7,31225.462168858394,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,14336,1,317.56,51593.399672502834,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,14336,1,143.08,114509.36538999161,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,30720,1,3577.42,9159.67373134829,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,30720,1,2439.03,13434.84909984707,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,30720,1,1165.75,28108.942740724855,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,30720,1,832.67,39352.92492824289,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,30720,1,525.8,62320.27386839103,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,30720,1,240.75,136107.9958463136,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,63488,1,1423.98,46023.118302223345,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,63488,1,1112.78,58893.94130016715,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,63488,1,742.36,88280.61856781076,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,63488,1,342.96,191089.33986470726,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,129042,1,1371.04,95613.54883883767,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,129042,1,1173.32,111725.70142842532,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,129042,1,826.15,158675.78526901896,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,129042,2,711.4,184270.45262861962,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,1,1,58.57,34983.78009219737,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,1,1,59.83,34247.033260905904,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,1,1,45.94,44601.65433173705,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,1,1,45.32,45211.82700794351,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,1,1,40.66,50393.50713231678,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,1,1,26.24,78086.89024390244,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,6144,1,154.82,52913.060328122985,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,6144,1,238.53,34343.68842493607,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,6144,1,159.95,51216.00500156299,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,6144,1,146.12,56063.50944429236,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,6144,1,108.52,75488.38923700701,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,6144,1,51.41,159346.4306555145,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,14336,1,168.48,97245.96391263058,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,14336,1,352.59,46467.56856405457,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,14336,1,195.31,83887.15375556807,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,14336,1,183.29,89388.40089475695,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,14336,1,136.36,120152.53740099735,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,14336,1,62.41,262522.031725685,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,MGSM,0.3099,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,MGSM,0.5071,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,MGSM,0.6774,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,MGSM,0.7602,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,MGSM,0.792,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,MGSM,0.8306,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,1,1,81.73,25070.35360332803,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,6144,1,296.25,27652.320675105486,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,14336,1,789.25,20758.948368704467,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,14336,1,524.7,31225.462168858394,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,14336,1,317.56,51593.399672502834,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,14336,1,143.08,114509.36538999161,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,30720,1,3577.42,9159.67373134829,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,30720,1,2439.03,13434.84909984707,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,30720,1,1165.75,28108.942740724855,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,30720,1,832.67,39352.92492824289,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,30720,1,525.8,62320.27386839103,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,30720,1,240.75,136107.9958463136,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,63488,1,1423.98,46023.118302223345,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,63488,1,1112.78,58893.94130016715,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,63488,1,742.36,88280.61856781076,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,63488,1,342.96,191089.33986470726,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,129042,1,1371.04,95613.54883883767,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,129042,1,1173.32,111725.70142842532,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,129042,1,826.15,158675.78526901896,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,129042,2,711.4,184270.45262861962,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,1,1,58.57,34983.78009219737,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,1,1,59.83,34247.033260905904,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,1,1,45.94,44601.65433173705,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,1,1,45.32,45211.82700794351,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,1,1,40.66,50393.50713231678,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,1,1,26.24,78086.89024390244,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,6144,1,154.82,52913.060328122985,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,6144,1,238.53,34343.68842493607,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,6144,1,159.95,51216.00500156299,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,6144,1,146.12,56063.50944429236,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,6144,1,108.52,75488.38923700701,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,6144,1,51.41,159346.4306555145,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,14336,1,168.48,97245.96391263058,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,14336,1,352.59,46467.56856405457,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,14336,1,195.31,83887.15375556807,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,14336,1,183.29,89388.40089475695,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,14336,1,136.36,120152.53740099735,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,14336,1,62.41,262522.031725685,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,MMLU,0.5281,0.25,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,MMLU,0.6263000000000001,0.25,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,MMLU,0.7299,0.25,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,MMLU,0.7689,0.25,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,MMLU,0.8105,0.25,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,MMLU,0.8361,0.25,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,MMLU-Pro,0.24739999999999998,0.1,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,MMLU-Pro,0.3676,0.1,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,MMLU-Pro,0.5058,0.1,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,1,1,81.73,25070.35360332803,MMLU-Pro,0.5672999999999999,0.1,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,MMLU-Pro,0.6103000000000001,0.1,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,MMLU-Pro,0.6554000000000001,0.1,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,MMLU-Pro,0.24739999999999998,0.1,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,MMLU-Pro,0.3676,0.1,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,MMLU-Pro,0.5058,0.1,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,6144,1,296.25,27652.320675105486,MMLU-Pro,0.5672999999999999,0.1,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,MMLU-Pro,0.6103000000000001,0.1,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,MMLU-Pro,0.6554000000000001,0.1,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,MMLU-Pro,0.24739999999999998,0.1,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,MMLU-Pro,0.3676,0.1,headroom
