suite,model,key,task,harness_task,chance,shots,step,train_tokens,params,nonemb,acc
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,53000,111149056000,405334016,302311424,0.384615
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,63000,132120576000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,73000,153092096000,405334016,302311424,0.576923
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,83000,174063616000,405334016,302311424,0.413462
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,93000,195035136000,405334016,302311424,0.625
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,103000,216006656000,405334016,302311424,0.615385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,113000,236978176000,405334016,302311424,0.471154
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,123000,257949696000,405334016,302311424,0.519231
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,133000,278921216000,405334016,302311424,0.596154
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,0,143000,299892736000,405334016,302311424,0.567308
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,33000,69206016000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,43000,90177536000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,53000,111149056000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,73000,153092096000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,83000,174063616000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,93000,195035136000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,103000,216006656000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,113000,236978176000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,123000,257949696000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,133000,278921216000,405334016,302311424,0.365385
Pythia v1,pythia-410m,410m,WSC,wsc,0.5,5,143000,299892736000,405334016,302311424,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,0,,1414647808,1208602624,0.528846
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,1,2097152,1414647808,1208602624,0.528846
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,2,4194304,1414647808,1208602624,0.538462
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,4,8388608,1414647808,1208602624,0.586538
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,8,16777216,1414647808,1208602624,0.634615
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,16,33554432,1414647808,1208602624,0.634615
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,32,67108864,1414647808,1208602624,0.634615
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,64,134217728,1414647808,1208602624,0.634615
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,128,268435456,1414647808,1208602624,0.634615
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,256,536870912,1414647808,1208602624,0.644231
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,512,1073741824,1414647808,1208602624,0.634615
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,1000,2097152000,1414647808,1208602624,0.490385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,3000,6291456000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,13000,27262976000,1414647808,1208602624,0.538462
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,23000,48234496000,1414647808,1208602624,0.384615
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,33000,69206016000,1414647808,1208602624,0.423077
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,43000,90177536000,1414647808,1208602624,0.423077
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,53000,111149056000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,63000,132120576000,1414647808,1208602624,0.403846
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,73000,153092096000,1414647808,1208602624,0.413462
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,83000,174063616000,1414647808,1208602624,0.442308
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,93000,195035136000,1414647808,1208602624,0.394231
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,103000,216006656000,1414647808,1208602624,0.423077
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,113000,236978176000,1414647808,1208602624,0.394231
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,123000,257949696000,1414647808,1208602624,0.394231
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,133000,278921216000,1414647808,1208602624,0.423077
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,0,143000,299892736000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,13000,27262976000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,23000,48234496000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,33000,69206016000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,43000,90177536000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,63000,132120576000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,73000,153092096000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,83000,174063616000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,93000,195035136000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,103000,216006656000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,113000,236978176000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,123000,257949696000,1414647808,1208602624,0.365385
Pythia v1,pythia-1.4b,1.4b,WSC,wsc,0.5,5,133000,278921216000,1414647808,1208602624,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,0,,2775208960,2517652480,0.355769
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,1,2097152,2775208960,2517652480,0.355769
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,2,4194304,2775208960,2517652480,0.355769
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,4,8388608,2775208960,2517652480,0.355769
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,8,16777216,2775208960,2517652480,0.634615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,16,33554432,2775208960,2517652480,0.634615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,32,67108864,2775208960,2517652480,0.634615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,64,134217728,2775208960,2517652480,0.634615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,128,268435456,2775208960,2517652480,0.634615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,256,536870912,2775208960,2517652480,0.634615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,512,1073741824,2775208960,2517652480,0.634615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,1000,2097152000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,3000,6291456000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,13000,27262976000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,23000,48234496000,2775208960,2517652480,0.375
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,33000,69206016000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,43000,90177536000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,53000,111149056000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,63000,132120576000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,73000,153092096000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,83000,174063616000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,93000,195035136000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,103000,216006656000,2775208960,2517652480,0.384615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,113000,236978176000,2775208960,2517652480,0.384615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,123000,257949696000,2775208960,2517652480,0.384615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,133000,278921216000,2775208960,2517652480,0.375
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,0,143000,299892736000,2775208960,2517652480,0.384615
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,5,23000,48234496000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,5,103000,216006656000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,5,113000,236978176000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,5,123000,257949696000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,5,133000,278921216000,2775208960,2517652480,0.365385
Pythia v1,pythia-2.8b,2.8b,WSC,wsc,0.5,5,143000,299892736000,2775208960,2517652480,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,0,,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,1,2097152,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,2,4194304,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,4,8388608,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,8,16777216,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,16,33554432,6857302016,6444163072,0.375
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,32,67108864,6857302016,6444163072,0.634615
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,64,134217728,6857302016,6444163072,0.634615
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,128,268435456,6857302016,6444163072,0.634615
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,256,536870912,6857302016,6444163072,0.634615
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,512,1073741824,6857302016,6444163072,0.634615
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,1000,2097152000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,3000,6291456000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,13000,27262976000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,23000,48234496000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,33000,69206016000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,43000,90177536000,6857302016,6444163072,0.375
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,53000,111149056000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,63000,132120576000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,73000,153092096000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,83000,174063616000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,93000,195035136000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,103000,216006656000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,113000,236978176000,6857302016,6444163072,0.403846
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,123000,257949696000,6857302016,6444163072,0.355769
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,133000,278921216000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,0,143000,299892736000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,5,43000,90177536000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,5,113000,236978176000,6857302016,6444163072,0.365385
Pythia v1,pythia-6.9b,6.9b,WSC,wsc,0.5,5,123000,257949696000,6857302016,6444163072,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,0,,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,1,2097152,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,2,4194304,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,4,8388608,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,8,16777216,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,16,33554432,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,32,67108864,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,64,134217728,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,128,268435456,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,256,536870912,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,512,1073741824,11846072320,11327027200,0.596154
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,1000,2097152000,11846072320,11327027200,0.375
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,3000,6291456000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,13000,27262976000,11846072320,11327027200,0.384615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,23000,48234496000,11846072320,11327027200,0.346154
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,33000,69206016000,11846072320,11327027200,0.375
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,43000,90177536000,11846072320,11327027200,0.528846
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,53000,111149056000,11846072320,11327027200,0.403846
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,63000,132120576000,11846072320,11327027200,0.605769
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,73000,153092096000,11846072320,11327027200,0.567308
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,83000,174063616000,11846072320,11327027200,0.586538
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,93000,195035136000,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,103000,216006656000,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,113000,236978176000,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,123000,257949696000,11846072320,11327027200,0.634615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,133000,278921216000,11846072320,11327027200,0.615385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,0,143000,299892736000,11846072320,11327027200,0.548077
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,13000,27262976000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,23000,48234496000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,33000,69206016000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,43000,90177536000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,53000,111149056000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,63000,132120576000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,73000,153092096000,11846072320,11327027200,0.355769
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,83000,174063616000,11846072320,11327027200,0.384615
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,93000,195035136000,11846072320,11327027200,0.355769
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,103000,216006656000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,113000,236978176000,11846072320,11327027200,0.355769
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,123000,257949696000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,133000,278921216000,11846072320,11327027200,0.365385
Pythia v1,pythia-12b,12b,WSC,wsc,0.5,5,143000,299892736000,11846072320,11327027200,0.365385
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,0,,70426624,18915328,0.498816
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,1,2097152,70426624,18915328,0.498816
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,2,4194304,70426624,18915328,0.498027
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,4,8388608,70426624,18915328,0.493291
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,8,16777216,70426624,18915328,0.489345
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,16,33554432,70426624,18915328,0.482242
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,32,67108864,70426624,18915328,0.494081
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,64,134217728,70426624,18915328,0.497238
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,128,268435456,70426624,18915328,0.491713
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,256,536870912,70426624,18915328,0.492502
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,512,1073741824,70426624,18915328,0.509866
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,1000,2097152000,70426624,18915328,0.511444
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,3000,6291456000,70426624,18915328,0.508287
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,13000,27262976000,70426624,18915328,0.502762
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,23000,48234496000,70426624,18915328,0.485399
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,33000,69206016000,70426624,18915328,0.497238
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,43000,90177536000,70426624,18915328,0.502762
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,53000,111149056000,70426624,18915328,0.49487
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,63000,132120576000,70426624,18915328,0.499605
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,73000,153092096000,70426624,18915328,0.514601
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,83000,174063616000,70426624,18915328,0.519337
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,93000,195035136000,70426624,18915328,0.508287
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,103000,216006656000,70426624,18915328,0.509866
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,113000,236978176000,70426624,18915328,0.518548
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,123000,257949696000,70426624,18915328,0.502762
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,133000,278921216000,70426624,18915328,0.523283
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,0,143000,299892736000,70426624,18915328,0.528019
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,3000,6291456000,70426624,18915328,0.509077
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,13000,27262976000,70426624,18915328,0.514601
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,23000,48234496000,70426624,18915328,0.501184
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,43000,90177536000,70426624,18915328,0.512234
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,53000,111149056000,70426624,18915328,0.513812
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,63000,132120576000,70426624,18915328,0.518548
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,73000,153092096000,70426624,18915328,0.511444
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,83000,174063616000,70426624,18915328,0.51618
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,93000,195035136000,70426624,18915328,0.531176
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,103000,216006656000,70426624,18915328,0.52644
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,113000,236978176000,70426624,18915328,0.521705
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,123000,257949696000,70426624,18915328,0.50513
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,133000,278921216000,70426624,18915328,0.521705
Pythia v1,pythia-70m,70m,Winogrande,winogrande,0.5,5,143000,299892736000,70426624,18915328,0.522494
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,0,,162322944,85056000,0.47356
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,1,2097152,162322944,85056000,0.47356
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,2,4194304,162322944,85056000,0.475138
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,4,8388608,162322944,85056000,0.477506
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,8,16777216,162322944,85056000,0.48382
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,16,33554432,162322944,85056000,0.469613
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,32,67108864,162322944,85056000,0.475138
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,64,134217728,162322944,85056000,0.495659
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,128,268435456,162322944,85056000,0.488556
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,256,536870912,162322944,85056000,0.503552
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,512,1073741824,162322944,85056000,0.492502
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,1000,2097152000,162322944,85056000,0.508287
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,3000,6291456000,162322944,85056000,0.52644
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,13000,27262976000,162322944,85056000,0.510655
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,23000,48234496000,162322944,85056000,0.506709
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,33000,69206016000,162322944,85056000,0.516969
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,43000,90177536000,162322944,85056000,0.520916
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,53000,111149056000,162322944,85056000,0.509077
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,63000,132120576000,162322944,85056000,0.515391
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,73000,153092096000,162322944,85056000,0.507498
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,83000,174063616000,162322944,85056000,0.515391
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,93000,195035136000,162322944,85056000,0.512234
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,103000,216006656000,162322944,85056000,0.528808
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,113000,236978176000,162322944,85056000,0.515391
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,123000,257949696000,162322944,85056000,0.505919
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,133000,278921216000,162322944,85056000,0.512234
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,0,143000,299892736000,162322944,85056000,0.531176
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,3000,6291456000,162322944,85056000,0.524862
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,13000,27262976000,162322944,85056000,0.514601
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,23000,48234496000,162322944,85056000,0.501184
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,33000,69206016000,162322944,85056000,0.522494
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,43000,90177536000,162322944,85056000,0.517758
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,53000,111149056000,162322944,85056000,0.514601
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,63000,132120576000,162322944,85056000,0.517758
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,73000,153092096000,162322944,85056000,0.521705
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,83000,174063616000,162322944,85056000,0.510655
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,93000,195035136000,162322944,85056000,0.508287
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,103000,216006656000,162322944,85056000,0.522494
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,113000,236978176000,162322944,85056000,0.524862
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,123000,257949696000,162322944,85056000,0.520916
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,133000,278921216000,162322944,85056000,0.513023
Pythia v1,pythia-160m,160m,Winogrande,winogrande,0.5,5,143000,299892736000,162322944,85056000,0.506709
Pythia v1,pythia-410m,410m,Winogrande,winogrande,0.5,0,0,,405334016,302311424,0.506709
Pythia v1,pythia-410m,410m,Winogrande,winogrande,0.5,0,1,2097152,405334016,302311424,0.506709
Pythia v1,pythia-410m,410m,Winogrande,winogrande,0.5,0,2,4194304,405334016,302311424,0.504341
Pythia v1,pythia-410m,410m,Winogrande,winogrande,0.5,0,4,8388608,405334016,302311424,0.503552
Pythia v1,pythia-410m,410m,Winogrande,winogrande,0.5,0,8,16777216,405334016,302311424,0.505919
Pythia v1,pythia-410m,410m,Winogrande,winogrande,0.5,0,16,33554432,405334016,302311424,0.509077
