task,dataset,model,device,runtime,precision,cell,metric,Q,chance,latency_ms,param_count,gmacs,source
Image classification,ImageNet-1k,resnet152s,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.81048,0.001,0.372117946504324,60.32,12.92,timm
Image classification,ImageNet-1k,resnetv2_50d_evos,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.80828,0.001,0.3735301588250235,25.59,4.33,timm
Image classification,ImageNet-1k,halo2botnet50ts_256,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.82084,0.001,0.373781472399976,22.64,5.02,timm
Image classification,ImageNet-1k,regnety_120,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.84994,0.001,0.3738415584706889,51.82,12.14,timm
Image classification,ImageNet-1k,gcvit_tiny,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8340000000000001,0.001,0.3744154438882295,28.22,4.79,timm
Image classification,ImageNet-1k,mambaout_small_rw,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8404,0.001,0.375290850409067,48.5,8.96,timm
Image classification,ImageNet-1k,vit_large_r50_s32_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.84434,0.001,0.3803380444539107,328.99,19.58,timm
Image classification,ImageNet-1k,mambaout_tiny,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8345199999999999,0.001,0.3805667399891919,26.55,7.41,timm
Image classification,ImageNet-1k,inception_v4,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.80144,0.001,0.3818207504305028,42.68,12.28,timm
Image classification,ImageNet-1k,mobilenetv4_conv_aa_large,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8431399999999999,0.001,0.383846215852081,32.59,7.07,timm
Image classification,ImageNet-1k,coatnet_rmlp_1_rw2_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8493999999999999,0.001,0.3846923230800006,41.72,8.11,timm
Image classification,ImageNet-1k,coatnet_1_rw_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8362,0.001,0.3847633705271258,41.72,8.04,timm
Image classification,ImageNet-1k,legacy_xception,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.7905800000000001,0.001,0.38486850967367,22.86,8.4,timm
Image classification,ImageNet-1k,vgg19_bn,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.7423000000000001,0.001,0.38487295343807,143.68,19.66,timm
Image classification,ImageNet-1k,convit_small,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8141200000000001,0.001,0.3863106942389486,27.78,5.76,timm
Image classification,ImageNet-1k,convformer_s18,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83768,0.001,0.3879216708562207,26.77,3.96,timm
Image classification,ImageNet-1k,legacy_seresnet152,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.7866200000000001,0.001,0.3897070572050989,66.82,11.33,timm
Image classification,ImageNet-1k,seresnext50_32x4d,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.82186,0.001,0.3898361908326122,27.56,7.04,timm
Image classification,ImageNet-1k,hrnet_w32,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.78452,0.001,0.3912485523803561,41.23,8.97,timm
Image classification,ImageNet-1k,focalnet_small_lrf,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8350799999999999,0.001,0.3920984323904672,50.34,8.74,timm
Image classification,ImageNet-1k,ecaresnet50t,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8237000000000001,0.001,0.3932378813915902,25.57,8.82,timm
Image classification,ImageNet-1k,vit_base_patch16_rope_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83714,0.001,0.3945769346107103,86.43,17.58,timm
Image classification,ImageNet-1k,vit_base_patch16_rope_mixed_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83806,0.001,0.3964918401979287,86.44,17.58,timm
Image classification,ImageNet-1k,davit_base,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.84652,0.001,0.3965421524308034,87.95,15.51,timm
Image classification,ImageNet-1k,vit_base_patch16_rope_ape_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8378,0.001,0.396575176773385,86.59,17.58,timm
Image classification,ImageNet-1k,vit_base_patch16_rope_mixed_ape_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83898,0.001,0.3979941096871766,86.59,17.58,timm
Image classification,ImageNet-1k,resnetv2_101,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83002,0.001,0.399894427871042,44.54,12.94,timm
Image classification,ImageNet-1k,ese_vovnet57b,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83298,0.001,0.4000240014400864,38.61,18.26,timm
Image classification,ImageNet-1k,efficientvit_b3,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83782,0.001,0.401037886049095,48.65,5.2,timm
Image classification,ImageNet-1k,hrnet_w30,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.7820199999999999,0.001,0.4017661640571954,37.71,8.15,timm
Image classification,ImageNet-1k,swin_small_patch4_window7_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8332999999999999,0.001,0.4058425087560521,49.61,8.77,timm
Image classification,ImageNet-1k,mobilenetv4_hybrid_medium,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8339,0.001,0.4062332428787312,11.07,4.2,timm
Image classification,ImageNet-1k,densenet161,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.77384,0.001,0.4065817452927998,28.68,7.79,timm
Image classification,ImageNet-1k,regnetx_160,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.82574,0.001,0.4086436300630946,54.28,15.99,timm
Image classification,ImageNet-1k,convnext_small,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.85324,0.001,0.4094199338377386,50.22,14.39,timm
Image classification,ImageNet-1k,tnt_s_legacy_patch16_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.81512,0.001,0.4096732036854201,23.76,5.24,timm
Image classification,ImageNet-1k,maxvit_tiny_tf_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83426,0.001,0.4110675836214232,30.92,5.6,timm
Image classification,ImageNet-1k,wide_resnet101_2,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.82514,0.001,0.4118073400540291,126.89,22.8,timm
Image classification,ImageNet-1k,resnet101,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.82796,0.001,0.4119447499701339,44.55,12.95,timm
Image classification,ImageNet-1k,sequencer2d_m,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.82836,0.001,0.4127779543550138,38.31,6.55,timm
Image classification,ImageNet-1k,mobilenetv4_conv_large,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83418,0.001,0.4128836204938914,32.59,8.75,timm
Image classification,ImageNet-1k,xception41p,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.81978,0.001,0.4148895564000863,26.91,9.25,timm
Image classification,ImageNet-1k,mobilevitv2_200,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8231999999999999,0.001,0.4197641764856503,18.45,7.22,timm
Image classification,ImageNet-1k,regnety_160,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.85602,0.001,0.4206948195639919,83.59,15.96,timm
Image classification,ImageNet-1k,wide_resnet50_2,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8226,0.001,0.4223829154558357,68.88,18.89,timm
Image classification,ImageNet-1k,efficientnet_el,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.81308,0.001,0.423872499152255,10.59,8.0,timm
Image classification,ImageNet-1k,vit_betwixt_patch16_rope_reg4_gap_256,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.83906,0.001,0.4247943995106368,60.23,16.52,timm
Image classification,ImageNet-1k,tnt_s_patch16_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.81506,0.001,0.4260885497224033,23.77,5.25,timm
Image classification,ImageNet-1k,efficientnet_el_pruned,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8028400000000001,0.001,0.4263210623920874,10.59,8.0,timm
Image classification,ImageNet-1k,fastvit_sa36,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.84028,0.001,0.4300261455896518,31.46,5.59,timm
Image classification,ImageNet-1k,poolformerv2_s24,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.80746,0.001,0.4313840525943437,21.34,3.42,timm
Image classification,ImageNet-1k,efficientnet_b4,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.82658,0.001,0.432445522675281,19.34,3.13,timm
Image classification,ImageNet-1k,pvt_v2_b4,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8371,0.001,0.4333976206470626,62.56,10.14,timm
Image classification,ImageNet-1k,convmixer_1024_20_ks9_p14,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.76944,0.001,0.4355438636225054,24.38,5.55,timm
Image classification,ImageNet-1k,swinv2_tiny_window8_256,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.81824,0.001,0.4357640250651466,28.35,5.96,timm
Image classification,ImageNet-1k,resnet152d,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8316,0.001,0.4368128388029581,60.21,15.41,timm
Image classification,ImageNet-1k,xcit_tiny_12_p8_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.81214,0.001,0.4370954135578255,6.71,4.81,timm
Image classification,ImageNet-1k,tf_efficientnet_el,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.80246,0.001,0.4416102877532635,10.59,8.0,timm
Image classification,ImageNet-1k,pvt_v2_b5,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8376,0.001,0.4431622283969492,81.96,11.76,timm
Image classification,ImageNet-1k,hiera_base_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.84528,0.001,0.4456824512534819,51.52,9.4,timm
Image classification,ImageNet-1k,dm_nfnet_f0,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8346800000000001,0.001,0.4478621301218633,71.49,12.62,timm
Image classification,ImageNet-1k,rexnetr_300,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8458199999999999,0.001,0.4488813875821452,34.81,5.59,timm
Image classification,ImageNet-1k,resnetaa101d,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.84114,0.001,0.4501746677710951,44.57,15.07,timm
Image classification,ImageNet-1k,hiera_small_abswin_256,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8491200000000001,0.001,0.4516834241217016,34.36,8.29,timm
Image classification,ImageNet-1k,eca_nfnet_l1,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8326399999999999,0.001,0.4520325644259412,41.41,9.62,timm
Image classification,ImageNet-1k,maxvit_rmlp_tiny_rw_256,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.84226,0.001,0.4524845928996118,29.15,6.77,timm
Image classification,ImageNet-1k,convnext_base,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.86378,0.001,0.4532824448241944,88.59,20.09,timm
Image classification,ImageNet-1k,convnext_tiny,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.85154,0.001,0.4538625976371913,28.59,13.14,timm
Image classification,ImageNet-1k,xcit_small_24_p16_224,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8388,0.001,0.4544504330912627,47.67,9.1,timm
Image classification,ImageNet-1k,dla102x2,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.79448,0.001,0.4551764946858144,41.28,9.34,timm
Image classification,ImageNet-1k,cs3se_edgenet_x,RTX Pro 6000,PyTorch 2.9.1 eager,amp-fp16,timm | RTX Pro 6000 | PyTorch 2.9.1 eager | amp-fp16,top1,0.8355,0.001,0.4555767145629653,50.72,18.01,timm
